unit_id,ISP,Technology,PACKAGE (download by upload),package_upload_speed,MarketClass, Distance from exchange - DSL only,Region,Country,Geography,Full package name,Download - 24 (ave),Download - 24 min(ave),Download - 24 max (ave),Download - peak (ave),Download - peak min(ave),Download - peak max (ave),Download - 0-6am,Download - 6am-12am,Download - 12-18pm,Download - 18-19pm,Download - 19-20pm,Download - 20-21pm,Download - 21-22pm,Download - 22-23pm,Download - 23pm-00midnight,Upload - 24 (ave),Upload - 24 min(ave),Upload - 24 max (ave),Upload - peak (ave),Upload - peak min(ave),Upload - peak max (ave),DNS Failure 24hr,DNS Failure peak,DNS Rate - 24h,DNS Rate - peak,Jitter-upstream - 24h,Jitter-upstream - peak,Jitter-downstream - 24h,Jitter-downtream - peak,Latency - 24h,Latency - peak,Packet Loss - 24h,Packet Loss - peak,Web loading - 24h,Web loading - peak,Disconnections,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,iPlayerUHD24hr,iPlayerHD24hr,iPlayerSD24hr,iPlayerFailed24hr,iPlayerStartupDelay24hr,iPlayerUHDPeak,iPlayerHDPeak,iPlayerSDPeak,iPlayerFailedPeak,iPlayerStartupDelayPeak,DL24hr,DLpeak,UL24hr,ULpeak,DNS24hr,DNSpeak,Jitter24h,JitterPeak,Latency24h,LatencyPeak,Web24hr,WebPeak,YouTube24hr,YouTubePeak,Netflix24hr,NetflixPeak,iPlayer24hr,iPlayerPeak,mean_ping_ms_with_downstream_load,median_ping_ms_with_downstream_load,national_weight,rural_weight,isp_weight
148428,BT,FTTC,38,10,B,,Scotland,Scotland,Urban,BT 38 FTTC,27.51102239,23.88085006,27.8989329,27.7485283,27.657896,27.7762744,27.874676,27.81389437,27.67612922,24.95622688,25.68195633,27.77334571,27.72180185,27.449152,27.86759561,4.916653883,4.809160516,4.941023484,4.898812286,4.874738133,4.922869067,0,0,33.40235632,33.77267702,0.292931464,0.272142857,0.319224299,0.423357143,30.55651169,33.59859677,0.000182,0.000555,348.3357791,342.2809643,0,1,0,0,0,1640.964123,1,0,0,0,1744.225281,0.991150442,0.008849558,0,0,1472.303795,1,0,0,0,1564.640089,0,1,0,0,778.4673757,0,1,0,0,792.8137414,339,54,331,56,2041,163,327,28,741,62,332,28,341,56,339,56,338,58,68.73063905,68.8595,0.2428,0.99656,0.431818182
148448,Virgin,Cable,50,5,B,,East Midlands,England,Urban,Virgin 50 Cable,52.27898144,42.62724594,54.99493213,50.53827587,47.83225626,53.24429548,52.81204245,54.33338465,52.18387161,50.54336774,53.19613161,50.36349445,50.71305729,50.77597497,51.17169006,4.907231207,4.313855226,5.009637419,4.835118689,4.726653677,4.948661935,0,0,12.53361581,13.90818681,1.935221902,2.485612903,0.421072046,0.743483871,11.79600137,12.82801613,0.000333,0.000335,343.1682747,369.7171935,0.161290323,1,0,0,0,2676.665136,1,0,0,0,2646.611656,0.997289973,0.002710027,0,0,687.4389838,1,0,0,0,680.4246774,0,1,0,0,670.899172,0,1,0,0,704.2219355,372,62,369,61,2207,184,353,31,743,62,370,31,368,61,369,62,372,62,50.48281899,52.205,1.1784,1.31608,
148456,Virgin,Cable,200,20,B,,Wales,Wales,Urban,Virgin 200 Cable,219.2491634,217.7819472,219.5550979,219.1425674,218.9848427,219.381103,219.3617589,219.1947739,219.0483138,219.06204,219.1012857,218.9534651,219.390764,219.2881267,219.2086857,20.98966158,20.90599227,21.0151256,20.99210471,20.98897461,20.99518748,0,0,21.2820347,22.30808602,1.835704225,2.20775,0.153061033,0.19965,16.4658646,17.01157143,0.000428,0,358.3035977,330.1740455,0.366666667,1,0,0,0,2741.902831,1,0,0,0,2699.923641,1,0,0,0,519.1376166,1,0,0,0,529.4073889,0,1,0,0,1028.373411,0,1,0,0,1346.437778,254,37,249,34,1426,93,217,20,625,49,265,22,255,39,253,36,250,34,84.89481641,82.1545,0.517,1.31608,1
148460,Virgin,Cable,200,20,B,,East,England,Urban,Virgin 200 Cable,136.467944,129.8341272,140.5726039,135.4583517,135.6659156,136.6099392,136.9500079,137.4973908,136.7994011,135.5961503,136.4695746,136.4266665,133.785808,133.9456192,137.3956789,17.50815751,17.16667252,17.548864,17.48606459,17.47476632,17.51847747,0.001230012,0,19.12787845,20.25502105,2.714327068,3.1522,0.088620301,0.0953,15.69094429,16.38792453,0.000977,0.000484,190.9288582,195.1286364,0.129032258,1,0,0,0,2942.374358,1,0,0,0,2941.57524,0.229508197,0.676229508,0.094262295,0,3632.344869,0.24,0.6,0.16,0,3815.984426,0,1,0,0,896.6660227,0,1,0,0,863.9241538,271,30,274,27,1626,95,270,10,714,53,272,11,274,25,244,25,263,26,31.84295131,31.973,0.9719,1.31608,1
148468,BT,FTTC,76,20,B,,South East,England,Urban,BT 76 FTTC,73.30710749,70.163438,73.76575633,72.43735747,71.74980873,73.45662255,73.74434052,73.28546102,73.5242761,72.93908696,71.9631059,71.62552282,73.09455695,73.72043491,73.73124327,18.54506024,18.42747333,18.57361567,18.52937497,18.514536,18.55114109,0,0,8.25852611,8.228170732,0.249354839,0.44165,0.349419355,0.5517,6.989818519,7.395977273,7.12E-06,2.00E-05,96.39686275,95.90252381,0,1,0,0,0,2551.624868,1,0,0,0,2553.45535,1,0,0,0,570.4612773,1,0,0,0,629.0483333,0,1,0,0,357.2812964,0,1,0,0,366.1271707,254,38,257,39,1561,125,252,20,550,44,259,21,258,40,256,39,253,41,51.22459055,51.961,,,
148492,Plusnet,FTTC,76,20,B,,South East,England,Urban,Plusnet 76 FTTC,68.5667391,67.16562065,68.69291742,68.38462333,68.21672516,68.57078865,68.65749032,68.54349147,68.54810579,68.59814907,68.53056221,68.25449931,68.50635226,68.46482693,68.11596,18.53011232,18.085952,18.57600026,18.49352347,18.45215535,18.54022942,0,0,7.924709542,8.225502762,0.310823529,0.355275862,0.270086835,0.435172414,7.382583791,7.388803279,2.06E-05,0,138.5796359,297.8108,0,0.997206704,0,0.002793296,0,2707.057557,0.983333333,0,0.016666667,0,3161.618074,1,0,0,0,667.0907155,1,0,0,0,656.4412586,0,0.997222222,0.002777778,0,732.2767804,0,1,0,0,1136.389576,360,60,359,60,2180,183,363,29,742,61,363,30,358,60,355,58,360,61,94.60295278,73.5595,,,1.246666667
148494,Vodafone,FTTC,38,10,B,,South East,England,Urban,Vodafone 38 FTTC,27.5889869,25.64739768,27.88763897,27.54341521,27.32264206,27.74540129,27.82097032,27.69830552,27.62646953,27.24577703,27.7314952,27.51135097,27.57654827,27.11113571,26.98680993,5.355486423,5.259738323,5.381930065,5.350972387,5.333668387,5.368276387,0,0,16.64628727,17.5775618,0.352684659,0.358758621,0.542764205,1.338103448,9.55326511,11.71696774,2.93E-05,0.000101,181.250389,257.2094667,0,0.997245179,0,0.002754821,0,1573.174435,1,0,0,0,1529.130377,1,0,0,0,1228.406657,1,0,0,0,1242.083311,0,1,0,0,556.4888159,0,1,0,0,625.2995806,354,61,356,62,2155,180,358,29,742,62,353,30,363,61,356,61,360,60,48.09237143,47.974,,,
148502,Virgin,Cable,200,20,B,,London,England,Urban,Virgin 200 Cable,212.2407807,174.3761899,219.9448684,193.2891614,179.0580459,207.5202769,218.6410312,218.4080107,215.468708,213.8475347,208.1846276,196.7005659,189.8777569,209.8973025,215.0659569,20.85867103,19.96119432,20.98955768,20.65896813,20.39720542,20.92073084,0,0,12.15725642,12.96519022,2.588096419,2.707806452,0.182280992,0.715225806,12.46500274,13.33232258,0.001249838,0.000299,356.6171433,371.8014516,0.225806452,0.997289973,0,0.002710027,0,2788.976395,1,0,0,0,2725.839213,1,0,0,0,475.2859459,1,0,0,0,604.8885968,0,1,0,0,663.0632038,0,1,0,0,681.5777097,368,62,370,62,2224,186,369,31,743,62,369,31,369,61,370,62,368,62,27.69671467,27.4835,0.9719,1.31608,1
148504,BT,FTTC,38,10,B,,East,England,Urban,BT 38 FTTC,13.99148753,10.89166555,14.72210529,14.16568045,13.7863744,14.5001608,13.57001932,13.77784756,14.33819034,14.64282648,14.22063421,14.51719429,13.77198496,12.97869113,13.3552,3.729773846,3.582592258,3.940915871,3.705059378,3.671216857,3.747564,0,0,13.79684892,14.16818898,0.419767273,0.402904762,1.076738182,1.856952381,16.3427964,14.42095161,7.92E-06,4.07E-05,314.3361266,358.4778636,0,0.950155763,0.043613707,0.00623053,0,1088.234143,0.9375,0.0625,0,0,1090.52316,0,1,0,0,1171.143,0,1,0,0,1152.146298,0,1,0,0,806.3833691,0,1,0,0,817.8241489,326,53,318,45,1699,129,279,21,736,62,314,22,321,48,326,46,317,47,194.6335503,193.0975,5.3618,0.99656,0.413043478
148510,Plusnet,FTTC,76,20,B,,Yorkshire & Humberside,England,Urban,Plusnet 76 FTTC,63.84539631,42.93905213,68.15156594,50.48245497,43.49866168,57.46624826,67.85618787,67.97655832,67.43684581,67.27555329,65.91015974,55.56427458,45.40063535,55.51284052,66.40341135,16.91656184,16.5784769,16.96895045,16.89155742,16.85061574,16.9324991,0,0,10.68305168,12.42945556,0.363675758,0.473866667,0.359118182,0.9204,9.890754795,10.80401613,0.000245,0.001597521,128.7664849,124.3235484,0.032258065,1,0,0,0,2548.488646,1,0,0,0,2253.596903,1,0,0,0,677.8610081,1,0,0,0,818.047629,0,1,0,0,1038.381703,0,1,0,0,1172.523072,372,62,371,62,2188,182,336,30,744,62,371,31,370,62,371,62,372,62,45.31766129,55.886,0.1433,0.81498,0.869767442
148520,Plusnet,FTTC,38,10,B,,Yorkshire & Humberside,England,Urban,Plusnet 38 FTTC,32.82962426,30.48768774,33.18622245,32.87836,32.52733091,33.21858836,32.98367256,32.60969556,33.10236523,32.09186333,33.12958776,32.99144042,32.744077,32.83378978,31.99577179,8.095739853,7.636954323,8.166019613,8.090827692,7.993578087,8.110800696,0,0,24.25734691,26.17379339,0.441513812,0.396941176,0.454331492,0.714411765,23.68242197,23.758,0.002113258,0.000423,333.6690608,263.1871765,2.178571429,1,0,0,0,1617.04732,1,0,0,0,1642.587757,0.989690722,0.010309278,0,0,1236.169903,0.973684211,0.026315789,0,0,1213.153282,0,1,0,0,1264.760445,0,1,0,0,1062.234167,188,35,193,39,1438,122,183,17,529,46,183,17,194,37,194,38,186,35,68.41789063,69.2025,0.0513,0.99656,1.177083333
148536,BT,FTTC,76,20,B,,London,England,Urban,BT 76 FTTC,70.85528392,68.71581884,70.98192258,70.4201565,70.172272,70.58976,70.95671703,70.89686177,70.86653639,69.75416193,70.82397091,70.42308379,70.41823862,70.85808335,70.83321006,18.54876432,18.42308774,18.57378658,18.53223061,18.51954453,18.5534672,0,0,5.598847134,5.672172662,0.228889881,0.334333333,0.141470238,0.245111111,4.851477901,4.844016393,9.67E-05,1.24E-05,83.22063372,84.60522222,0.129032258,1,0,0,0,2382.950635,1,0,0,0,2400.57925,1,0,0,0,544.0631746,1,0,0,0,537.0973778,0,1,0,0,306.6889765,0,1,0,0,308.0433696,345,48,343,46,2077,141,342,18,738,61,350,18,342,44,338,45,341,46,51.43147826,51.99,1.4855,0.81498,0.991836735
148578,Sky,FTTC,76,20,B,,East,England,Urban,Sky 76 FTTC,68.71869309,67.45101342,69.44473316,66.40149733,66.3480656,66.61926,69.36141338,68.99966,69.06296417,68.0222808,67.47946044,66.037434,66.583529,67.626136,68.29940218,17.74749759,17.72840852,17.87519071,17.28991644,17.31090057,17.34753143,0,0,6.28744677,6.535269231,0.257558442,0.233,0.286142857,0.338333333,4.607735931,4.695208333,0.000131,6.99E-05,144.5897816,168.2551667,0.032258065,1,0,0,0,2394.920604,1,0,0,0,2458.837,1,0,0,0,502.0755252,1,0,0,0,539.0106667,0,1,0,0,405.3651786,0,1,0,0,363.897,142,12,138,9,1121,52,156,6,470,24,176,6,148,12,139,12,139,12,11.61315493,11.657,1.603,2.31166,0.697581818
148594,Virgin,Cable,200,20,B,,South East,England,Urban,Virgin 200 Cable,203.9286383,149.8857719,219.4538795,171.0062947,158.8092939,183.2032955,219.3985926,216.8253225,211.4616081,203.6863714,194.6341623,170.8562134,171.156376,187.9514095,211.868024,20.93927112,20.25955071,21.01116103,20.72454662,20.4758031,20.98291277,0,0,13.21281488,14.04339891,1.910212963,2.53828,0.280651235,0.7452,13.56500411,14.64553226,0.000154,2.68E-05,354.2298626,338.4403871,0.129032258,0.997275204,0,0.002724796,0,2868.632463,1,0,0,0,2704.381098,1,0,0,0,402.3305283,1,0,0,0,455.2003871,0,1,0,0,712.5271838,0,1,0,0,750.5930161,371,62,368,61,2221,185,330,25,744,62,370,31,367,61,371,62,370,62,123.2910916,79.226,0.9719,1.31608,1
148618,Virgin,Cable,350,35,B,,Yorkshire & Humberside,England,Urban,Virgin 350 Cable,373.2109319,330.3379394,383.796881,354.8933609,342.9117989,367.2688056,382.3335271,382.3447723,379.8144829,372.2450694,369.9394694,357.8568051,351.8277291,360.2334154,363.8346206,36.61249738,36.3499871,36.69214994,36.61323281,36.5819952,36.64545253,0,0,11.58519897,12.03922807,2.484371681,3.015310345,0.184091445,0.297896552,14.02996957,14.7103871,3.81E-05,2.06E-05,380.6251448,371.4729333,0.096774194,0.997214485,0,0.002785515,0,2880.095046,1,0,0,0,2796.206153,1,0,0,0,524.4878078,1,0,0,0,672.5314746,0,1,0,0,602.9660194,0,1,0,0,605.1843167,361,59,360,59,2173,173,345,29,737,62,365,30,359,59,359,59,359,59,24.58329363,25.346,0.5231,1.31608,1
148620,Virgin,Cable,200,20,B,,Yorkshire & Humberside,England,Urban,Virgin 200 Cable,217.628407,212.813528,218.8300839,216.491876,215.8881243,216.3987515,219.0678005,218.2214536,217.634382,217.2775233,211.554496,216.6094213,216.3957025,217.468476,218.5720566,20.96060064,20.78959947,21.00899093,20.9637976,20.9570784,20.96151733,0,0,71.22426548,71.04490323,1.581850877,1.7925,0.213166667,0.3636,14.72868201,14.93937705,7.55E-05,2.83E-05,341.3653153,433.9747273,0.161290323,1,0,0,0,2832.085178,1,0,0,0,2840.464643,1,0,0,0,563.7202378,1,0,0,0,996.4315789,0,1,0,0,449.3150186,0,1,0,0,457.6713684,171,20,151,20,1075,62,232,10,731,61,226,11,152,14,164,19,161,19,203.5617965,208.139,0.9719,1.31608,1
148624,EE,FTTC,76,20,B,,South East,England,Rural,EE 76 FTTC,61.64278603,56.58759458,62.24972103,61.40993615,60.89744686,62.00412229,62.20225744,62.12768143,61.17687407,60.83519259,59.541189,60.87895008,61.88403086,62.05673729,61.33180542,18.50487748,18.05229781,18.58071277,18.48213689,18.42609457,18.54428914,0,0,10.17621948,10.15412179,0.481565476,0.50144,0.527065476,0.71008,9.587763158,9.781677966,0.000149,3.91E-05,160.0904331,173.9,0.193548387,0.997050147,0,0.002949853,0,2703.857069,1,0,0,0,2631.210704,1,0,0,0,740.3790704,1,0,0,0,741.2132407,0,1,0,0,553.724087,0,1,0,0,576.729,341,53,342,54,2106,158,342,25,736,59,350,26,339,54,341,54,344,55,65.20689728,66.763,0.1327,0.64797,0.72
148890,TalkTalk,FTTC,76,20,B,,South East,England,Rural,TalkTalk 76 FTTC,71.20243218,70.62838271,71.27689316,70.94090497,70.86119385,70.98227231,71.2416438,71.2310812,71.177436,71.11312224,71.10338327,70.99940686,70.89779832,71.24515768,71.2341631,18.67065224,18.61758606,18.67859432,18.6490005,18.64166912,18.64936192,0,0,6.658232686,6.677317647,0.204909639,0.189714286,0.349066265,0.512714286,7.53233011,7.70945283,1.81E-05,2.23E-05,108.1412722,113.2786,0.032258065,0.771159875,0.222570533,0.006269592,0,1317.860841,0.8,0.2,0,0,1281.683667,1,0,0,0,440.2261656,1,0,0,0,441.9070909,0,1,0,0,496.4083385,0,1,0,0,499.8355625,325,33,323,32,2047,85,338,14,738,53,344,15,319,30,326,33,322,32,47.00043949,45.039,0.136,0.64797,1.145833333
149116,BT,FTTC,76,20,B,,South West,England,Rural,BT 76 FTTC,72.23891944,60.22221755,74.30994503,72.16978555,70.64337987,73.69619123,71.39804293,73.91803419,72.49690639,72.9847151,71.11488853,73.68439148,70.65517961,70.86631145,67.55604303,18.48210449,17.94144723,18.58392877,18.4927823,18.43249213,18.55326632,0,0,11.3396658,11.71209343,0.282729345,0.258689655,0.336518519,0.57862069,6.88402961,7.322403226,0.000201,6.88E-05,109.863367,114.5731613,0.064516129,0.768595041,0.231404959,0,0,1250.04316,0.770491803,0.229508197,0,0,1259.017049,1,0,0,0,564.7144904,1,0,0,0,558.6654032,0,1,0,0,452.7243538,0,1,0,0,490.6280952,360,62,364,61,11760,992,357,29,757,62,736,62,363,61,363,62,357,61,26.35389714,24.6535,0.5921,0.64797,0.9
149562,Zen,FTTC,38,10,B,,Northern Ireland,Northern Ireland,Urban,Other-FTTC-and-ADSL,36.97806994,35.56411303,37.08800439,36.85886197,36.65265627,37.07485093,37.06506773,37.01969338,36.94678568,36.70758839,36.87710987,36.72233297,36.99084,36.872932,36.85650897,5.521152748,5.451205161,5.540756129,5.519723119,5.511334667,5.529784533,8.62E-05,0,36.2908537,35.86644161,0.420271084,0.409466667,0.334795181,0.3537,26.12624481,26.14420968,3.38E-05,9.21E-06,278.1235289,304.72085,0,0.763888889,0.236111111,0,0,1214.856092,0.766666667,0.233333333,0,0,1216.706117,1,0,0,0,1049.36735,1,0,0,0,1057.59035,0,1,0,0,756.7495028,0,1,0,0,750.2418197,359,59,359,59,11597,960,338,30,737,62,723,60,360,60,360,60,358,61,53.26211696,49.8865,,,
149576,BT,FTTC,38,10,B,,East,England,Rural,BT 38 FTTC,12.84454449,10.53589626,13.31613471,12.65277462,12.37444387,12.97573806,13.28208503,12.90450194,12.54797523,13.12152903,12.58963145,12.4512888,12.86865229,12.664372,12.29269973,5.540631844,4.807057806,5.708589677,5.500625793,5.392719484,5.602864258,0,0,12.79411547,13.27202685,0.53931875,0.967181818,0.51806875,1.112818182,7.272495946,7.921677419,0.000647,0.001004621,309.5647417,348.2990526,0.419354839,0.744505495,0.252747253,0.002747253,0,1206.124907,0.724137931,0.275862069,0,0,1192.245052,0,0.997260274,0.002739726,0,1028.234263,0,1,0,0,1035.573593,0,0.99726776,0.00273224,0,978.0863135,0,1,0,0,1226.468238,364,58,365,58,11784,912,326,22,754,62,734,57,364,58,365,59,366,59,220.4009218,219.229,0.1004,0.462,0.413043478
149876,Virgin,Cable,200,20,B,,South East,England,Urban,Virgin 200 Cable,216.6814266,203.1272186,220.3484046,214.2200506,210.2976534,217.8960072,219.0777117,218.4518509,216.5409302,213.0559345,214.2669752,213.6737985,214.7663027,215.8392052,216.5569955,20.52353144,19.52894684,20.75597781,20.37546806,20.17155458,20.55047561,0,0,13.63341524,15.84964641,3.063347267,3.895827586,0.072446945,0.102931034,18.44243973,20.22,7.68E-05,3.01E-05,439.2725741,462.2473226,0.032258065,0.997067449,0,0.002932551,0,2848.68002,0.984848485,0,0.015151515,0,3181.968027,1,0,0,0,992.7626744,1,0,0,0,1075.666281,0,1,0,0,603.4441111,0,1,0,0,633.9715968,366,62,353,63,2209,183,317,29,744,62,323,31,341,66,344,64,342,62,29.59426503,29.436,0.9719,1.31608,1
149898,Zen,FTTC,76,20,B,,East,England,Urban,Other-FTTC-and-ADSL,50.21007594,48.33130168,50.57581368,49.92854738,49.440564,50.31174171,50.36937517,50.27999471,50.23659653,50.27133143,50.46107531,50.08706133,49.75735232,49.05416305,50.15685164,17.61252313,17.49968645,17.64401265,17.60332767,17.60174345,17.62712579,0,0,11.71563987,11.52927136,0.327873817,0.3117,0.304706625,0.30885,8.004033994,8.046129032,0.000408,9.75E-05,120.6351677,120.4636667,0.096774194,1,0,0,0,2589.570812,1,0,0,0,2576.340923,1,0,0,0,677.8637855,1,0,0,0,700.0462857,0,1,0,0,376.9530251,0,1,0,0,378.4108269,319,52,313,49,10386,812,323,20,720,62,668,54,324,52,317,49,319,52,23.75493103,23.813,,,
150318,Plusnet,FTTC,76,20,B,,London,England,Urban,Plusnet 76 FTTC,74.13906935,72.04352206,74.41422684,73.89859613,73.50926916,74.2879231,74.34050181,73.81508477,73.93936643,74.22948284,74.03175613,74.14240852,73.65478374,74.19738116,74.34724774,18.55742899,18.39335923,18.57652671,18.533248,18.50576568,18.56073032,0,0,9.365914299,9.856543478,0.2805427,0.2852,0.254829201,0.309766667,5.227109459,5.265612903,1.16E-05,8.36E-06,97.20229863,97.69909677,0,0.766756032,0.233243968,0,0,1182.256509,0.787878788,0.212121212,0,0,1197.879606,1,0,0,0,511.2990831,1,0,0,0,501.2042239,0,1,0,0,503.0476307,0,1,0,0,546.2595806,371,62,370,62,2226,186,369,30,754,62,371,31,373,66,373,67,371,62,22.5634626,22.33,,,
155696,BT,FTTC,76,20,B,,South East,England,Urban,BT 76 FTTC,70.34335828,68.45111923,70.66063742,69.94539297,69.65558297,70.15815716,70.53287318,70.45517971,70.42665752,69.60783448,70.4501328,69.9103424,69.98294714,70.1184808,70.32418143,16.89779693,16.67098555,16.9422529,16.87616126,16.8376929,16.90635045,0,0,51.51606985,48.45594268,0.585321534,0.279821429,0.247699115,0.277607143,8.456666211,8.49355,2.85E-05,0,243.9838161,168.3455556,0.129032258,0.774480712,0.225519288,0,0,1244.04151,0.79245283,0.20754717,0,0,1231.404208,1,0,0,0,667.4941471,1,0,0,0,687.0392222,0,1,0,0,1301.924246,0,1,0,0,1370.143741,350,58,353,57,1942,159,345,28,745,60,354,27,337,53,340,54,357,58,43.40181287,53.914,1.5971,0.81498,0.972
155706,Plusnet,FTTC,76,20,B,,Yorkshire & Humberside,England,Rural,Plusnet 76 FTTC,56.88762426,56.43881667,56.946612,56.91114447,56.89628873,56.92850836,56.93649636,56.7240848,56.92594895,56.900072,56.886936,56.88589511,56.93955,56.797216,56.90729933,18.41782844,18.30845933,18.453132,18.40187576,18.38435345,18.43538036,0,0,24.85430141,25.06184314,0.327767241,0.3012,0.290448276,0.2883,9.31469962,9.318565217,9.45E-06,6.95E-05,142.4135169,142.3088,0,1,0,0,0,1328.332298,1,0,0,0,1328.679294,1,0,0,0,599.6875984,1,0,0,0,647.9256471,0,1,0,0,820.7763852,0,1,0,0,885.6334375,124,17,121,17,724,51,118,10,267,23,120,10,124,17,122,17,122,16,57.32803279,57.7555,,,
155708,EE,ADSL2+,17,,B,750-1000m,North West,England,Urban,EE  ADSL2+,12.6846814,11.89607406,12.82473574,12.59295355,12.40439277,12.78151432,12.68006547,12.74953639,12.64303742,12.7534136,12.72829707,12.52137832,12.66452877,12.51548053,12.63008877,0.493670249,0.410594065,0.568158452,0.473508774,0.452103742,0.494913806,0.002273761,0.010810811,31.8330459,31.97892308,0.760778107,0.763285714,0.464689349,0.556714286,30.05342234,30.00635484,0.0027179,0.003369182,473.8014011,454.1713,2.838709677,0.77260274,0.22739726,0,0,1261.915337,0.783333333,0.216666667,0,0,1259.735533,0,1,0,0,1214.820203,0,1,0,0,1214.070131,0,1,0,0,1678.389701,0,1,0,0,1551.853017,367,62,367,62,2199,185,344,28,748,62,365,30,365,60,369,61,364,58,89.62027348,88.83,0.0728,3.59663,0.733333333
155742,Vodafone,FTTC,38,10,B,,North West,England,Urban,Vodafone 38 FTTC,36.38837225,32.67300181,37.16908155,34.75247983,34.07650213,35.60286,36.93215365,36.85838643,36.95753848,34.856077,35.79235455,35.262,34.14590819,36.93178232,36.98220373,8.881577612,8.772682323,8.927323613,8.865063789,8.849299429,8.897398857,0.001855288,0.026785714,23.0922858,25.86813889,0.294833333,0.2716875,0.345596296,1.481,14.15008621,16.12338983,0.000113,6.22E-05,685.482041,3649.905933,0.096774194,0.723735409,0.272373541,0.003891051,0,1499.27259,0.787878788,0.212121212,0,0,2385.432727,0.991935484,0.008064516,0,0,1011.143416,0.972222222,0.027777778,0,0,1388.11227,0,0.976284585,0.023715415,0,3056.443566,0,0.967741935,0.032258065,0,7253.319263,264,46,262,38,1617,112,274,16,650,59,272,15,257,33,248,36,253,31,32.09962547,33.042,,,
155750,Plusnet,FTTC,38,10,B,,South West,England,Urban,Plusnet 38 FTTC,35.63664829,34.65140877,35.81498245,35.56182717,35.44625787,35.55436907,35.76336052,35.52188258,35.621668,35.42738581,35.64471893,35.50795421,35.61570014,35.62458267,35.52792387,9.187601609,9.062174968,9.209312,9.183542207,9.1682032,9.195852533,0,0,27.96283171,28.39269926,0.36888169,0.555896552,0.260143662,0.295586207,13.94626622,13.95016129,6.30E-05,1.89E-05,205.5482307,228.0762459,0.064516129,0.768802228,0.231197772,0,0,1188.974799,0.745454545,0.254545455,0,0,1177.800945,1,0,0,0,963.026843,1,0,0,0,971.8022586,0,1,0,0,1079.445888,0,1,0,0,1125.738327,363,58,364,58,11733,959,361,29,754,62,738,61,359,55,363,58,356,55,46.05610734,38.566,1.0067,0.99656,1.883333333
155768,EE,FTTC,76,20,B,,North East,England,Urban,EE 76 FTTC,54.02056233,53.233536,54.164168,53.4920952,53.11404267,53.81113333,54.13816427,54.11468286,54.05875543,53.958888,54.11155067,53.77668533,53.06521,54.14510133,54.13582057,16.93366764,16.831061,16.972807,16.9537312,16.944952,16.96334,0,0,17.689163,19.5704,0.238565789,0.469571429,0.169421053,0.220714286,14.13421875,14.19538462,0.000323,0,180.3948171,179.7731429,0.193548387,0,1,0,0,702.0084103,0,1,0,0,700.6054615,1,0,0,0,678.2732564,1,0,0,0,747.5813,0,1,0,0,841.8769873,0,1,0,0,876.8983333,79,10,77,10,462,25,76,7,194,13,82,7,78,13,78,10,79,15,68.7511039,73.925,1.1726,0.81498,1.125
155782,BT,FTTC,38,10,B,,Yorkshire & Humberside,England,Rural,BT 38 FTTC,32.35356567,30.72005884,32.52173806,32.40333382,32.3162816,32.48240587,32.43985432,32.34573626,31.64932815,32.372464,32.33439323,32.39021536,32.41426587,32.50724387,32.49322065,6.639060889,6.461367742,6.683735226,6.645782982,6.625011467,6.660963733,0,0,18.13882506,18.00692638,0.421997033,0.38876,0.295964392,0.26772,18.10162636,18.38290323,0.000166,2.16E-05,213.9801913,212.9253077,0.064516129,0.772334294,0.224783862,0.002881844,0,1235.996858,0.777777778,0.203703704,0.018518519,0,1486.66422,1,0,0,0,1120.216224,1,0,0,0,1113.012182,0,1,0,0,658.9019096,0,1,0,0,738.2126226,346,55,348,55,2117,165,343,25,750,62,351,26,347,54,348,55,343,53,80.12992941,72.496,0.2054,0.462,0.431818182
155786,Vodafone,FTTC,76,20,B,,London,England,Urban,Vodafone 76 FTTC,72.28202741,63.07518039,74.27916723,70.53797572,68.97876533,72.3885704,74.12384955,72.71073467,71.52823614,70.06223941,69.85244055,70.32451486,70.74407586,72.52216129,73.80794813,18.51748046,18.12166142,18.58473884,18.49811663,18.44160568,18.55603794,0.004814636,0.028169014,18.02278045,19.71086131,0.207763848,0.19808,0.464973761,2.05184,9.738158752,11.7101129,0.00027,0.00032,423.9115552,2500.392346,0.096774194,0.756756757,0.243243243,0,0,1229.180979,0.725490196,0.274509804,0,0,1428.207314,1,0,0,0,552.0200304,1,0,0,0,583.01208,0,1,0,0,587.0256488,0,1,0,0,584.5661064,353,57,355,57,2077,142,349,25,751,62,359,26,333,51,329,50,337,48,28.7265142,29.5065,,,
